Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations"
Albania,ALB,4/16/2020,13.42857,
Albania,ALB,4/17/2020,15.57143,
Albania,ALB,4/18/2020,17.57143,
Albania,ALB,4/19/2020,16.42857,
Albania,ALB,4/20/2020,16.57143,
Albania,ALB,4/21/2020,16.71429,
Albania,ALB,4/22/2020,19.14286,
Albania,ALB,4/23/2020,20,
Albania,ALB,4/24/2020,20.71429,
Albania,ALB,4/25/2020,19.85714,
Albania,ALB,4/26/2020,23.42857,
Albania,ALB,4/27/2020,23.42857,
Albania,ALB,4/28/2020,21.71429,
Albania,ALB,4/29/2020,20.14286,
Albania,ALB,4/30/2020,18.85714,
Albania,ALB,5/1/2020,15.71429,
Albania,ALB,5/2/2020,14.85714,
Albania,ALB,5/3/2020,11,
Albania,ALB,5/4/2020,9.85714,
Albania,ALB,5/5/2020,9.57143,
Albania,ALB,5/6/2020,10,
Albania,ALB,5/7/2020,9.42857,
Albania,ALB,5/8/2020,9.85714,
Albania,ALB,5/9/2020,9.71429,
Albania,ALB,5/10/2020,9.57143,
Albania,ALB,5/11/2020,10.42857,
Albania,ALB,5/12/2020,9.85714,
Albania,ALB,5/13/2020,8,
Albania,ALB,5/14/2020,6.85714,
Albania,ALB,5/15/2020,8,
Albania,ALB,5/16/2020,9.42857,
Albania,ALB,5/17/2020,11,
Albania,ALB,5/18/2020,11.14286,
Albania,ALB,5/19/2020,10.85714,
Albania,ALB,5/20/2020,10.42857,
Albania,ALB,5/21/2020,12,
Albania,ALB,5/22/2020,10.14286,
Albania,ALB,5/23/2020,9.28571,
Albania,ALB,5/24/2020,8,
Albania,ALB,5/25/2020,7.42857,
Albania,ALB,5/26/2020,8,
Albania,ALB,5/27/2020,11.42857,
Albania,ALB,5/28/2020,12.28571,
Albania,ALB,5/29/2020,15.28571,
Albania,ALB,5/30/2020,16.85714,
Albania,ALB,5/31/2020,19,
Albania,ALB,6/1/2020,19.85714,
Albania,ALB,6/2/2020,19.85714,
Albania,ALB,6/3/2020,19.28571,
Albania,ALB,6/4/2020,19.14286,
Albania,ALB,6/5/2020,17.28571,
Albania,ALB,6/6/2020,16.14286,
Albania,ALB,6/7/2020,15.71429,
Albania,ALB,6/8/2020,15.57143,
Albania,ALB,6/9/2020,17.14286,
Albania,ALB,6/10/2020,19.28571,
Albania,ALB,6/11/2020,22.42857,
Albania,ALB,6/12/2020,26.85714,
Albania,ALB,6/13/2020,29.14286,
Albania,ALB,6/14/2020,33.14286,
Albania,ALB,6/15/2020,39.28571,
Albania,ALB,6/16/2020,46.71429,
Albania,ALB,6/17/2020,53.28571,
Albania,ALB,6/18/2020,54.42857,
Albania,ALB,6/19/2020,57.57143,
Albania,ALB,6/20/2020,60.28571,
Albania,ALB,6/21/2020,61,
Albania,ALB,6/22/2020,58,
Albania,ALB,6/23/2020,57.85714,
Albania,ALB,6/24/2020,53.57143,
Albania,ALB,6/25/2020,56,
Albania,ALB,6/26/2020,57.71429,
Albania,ALB,6/27/2020,61.57143,
Albania,ALB,6/28/2020,62.71429,
Albania,ALB,6/29/2020,67.85714,
Albania,ALB,6/30/2020,67.28571,
Albania,ALB,7/1/2020,69.71429,
Albania,ALB,7/2/2020,66.57143,
Albania,ALB,7/3/2020,67.14286,
Albania,ALB,7/4/2020,69,
Albania,ALB,7/5/2020,69.85714,
Albania,ALB,7/6/2020,70.14286,
Albania,ALB,7/7/2020,71.14286,
Albania,ALB,7/8/2020,71.85714,
Albania,ALB,7/9/2020,75.14286,
Albania,ALB,7/10/2020,75.14286,
Albania,ALB,7/11/2020,75.14286,
Albania,ALB,7/12/2020,78.85714,
Albania,ALB,7/13/2020,80.14286,
Albania,ALB,7/14/2020,86.71429,
Albania,ALB,7/15/2020,89.85714,
Albania,ALB,7/16/2020,92.28571,
Albania,ALB,7/17/2020,94.71429,
Albania,ALB,7/18/2020,89.71429,
Albania,ALB,7/19/2020,91,
Albania,ALB,7/20/2020,90.85714,
Albania,ALB,7/21/2020,85.71429,
Albania,ALB,7/22/2020,89,
Albania,ALB,7/23/2020,86.57143,
Albania,ALB,7/24/2020,87.85714,
Albania,ALB,7/25/2020,94.85714,
Albania,ALB,7/26/2020,89.85714,
Albania,ALB,7/27/2020,96.14286,
Albania,ALB,7/28/2020,101.28571,
Albania,ALB,7/29/2020,101,
Albania,ALB,7/30/2020,106.71429,
Albania,ALB,7/31/2020,104.42857,
Albania,ALB,8/1/2020,100.85714,
Albania,ALB,8/2/2020,108.42857,
Albania,ALB,8/3/2020,108,
Albania,ALB,8/4/2020,105.71429,
Albania,ALB,8/5/2020,107.57143,
Albania,ALB,8/6/2020,112,
Albania,ALB,8/7/2020,117,
Albania,ALB,8/8/2020,125,
Albania,ALB,8/9/2020,125.57143,
Albania,ALB,8/10/2020,127.42857,
Albania,ALB,8/11/2020,130.85714,
Albania,ALB,8/12/2020,132.28571,
Albania,ALB,8/13/2020,132.57143,
Albania,ALB,8/14/2020,136.42857,
Albania,ALB,8/15/2020,138,
Albania,ALB,8/16/2020,140.71429,
Albania,ALB,8/17/2020,138.42857,
Albania,ALB,8/18/2020,137.57143,
Albania,ALB,8/19/2020,139.71429,
Albania,ALB,8/20/2020,142.14286,
Albania,ALB,8/21/2020,142.28571,
Albania,ALB,8/22/2020,143.14286,
Albania,ALB,8/23/2020,145,
Albania,ALB,8/24/2020,149.57143,
Albania,ALB,8/25/2020,158,
Albania,ALB,8/26/2020,157.85714,
Albania,ALB,8/27/2020,159.28571,
Albania,ALB,8/28/2020,159.42857,
Albania,ALB,8/29/2020,153.71429,
Albania,ALB,8/30/2020,143.42857,
Albania,ALB,8/31/2020,136.14286,
Albania,ALB,9/1/2020,129.71429,
Albania,ALB,9/2/2020,121,
Albania,ALB,9/3/2020,114.42857,
Albania,ALB,9/4/2020,108.71429,
Albania,ALB,9/5/2020,110.28571,
Albania,ALB,9/6/2020,117.57143,
Albania,ALB,9/7/2020,125,
Albania,ALB,9/8/2020,127.57143,
Albania,ALB,9/9/2020,135.28571,
Albania,ALB,9/10/2020,139.42857,
Albania,ALB,9/11/2020,145.14286,
Albania,ALB,9/12/2020,150.57143,
Albania,ALB,9/13/2020,154.71429,
Albania,ALB,9/14/2020,156.85714,
Albania,ALB,9/15/2020,159.14286,
Albania,ALB,9/16/2020,159.85714,
Albania,ALB,9/17/2020,158.85714,
Albania,ALB,9/18/2020,155.42857,
Albania,ALB,9/19/2020,150.28571,
Albania,ALB,9/20/2020,148.71429,
Albania,ALB,9/21/2020,147.42857,
Albania,ALB,9/22/2020,145,
Albania,ALB,9/23/2020,142,
Albania,ALB,9/24/2020,138.71429,
Albania,ALB,9/25/2020,139,
Albania,ALB,9/26/2020,138.85714,
Albania,ALB,9/27/2020,132.42857,
Albania,ALB,9/28/2020,124.85714,
Albania,ALB,9/29/2020,122.28571,
Albania,ALB,9/30/2020,121.71429,
Albania,ALB,10/1/2020,123.14286,
Albania,ALB,10/2/2020,126.42857,
Albania,ALB,10/3/2020,131.42857,
Albania,ALB,10/4/2020,137.71429,
Albania,ALB,10/5/2020,143.85714,
Albania,ALB,10/6/2020,145.57143,
Albania,ALB,10/7/2020,150,
Albania,ALB,10/8/2020,154.42857,
Albania,ALB,10/9/2020,156.14286,
Albania,ALB,10/10/2020,157.28571,
Albania,ALB,10/11/2020,159.14286,
Albania,ALB,10/12/2020,161.85714,
Albania,ALB,10/13/2020,165.71429,
Albania,ALB,10/14/2020,169.14286,
Albania,ALB,10/15/2020,175,
Albania,ALB,10/16/2020,187.57143,
Albania,ALB,10/17/2020,205,
Albania,ALB,10/18/2020,220.42857,
Albania,ALB,10/19/2020,236.57143,
Albania,ALB,10/20/2020,254.28571,
Albania,ALB,10/21/2020,271.28571,
Albania,ALB,10/22/2020,284.71429,
Albania,ALB,10/23/2020,291.14286,
Albania,ALB,10/24/2020,293.57143,
Albania,ALB,10/25/2020,297.71429,
Albania,ALB,10/26/2020,300.28571,
Albania,ALB,10/27/2020,299.28571,
Albania,ALB,10/28/2020,296.85714,
Albania,ALB,10/29/2020,298.85714,
Albania,ALB,10/30/2020,295,
Albania,ALB,10/31/2020,296.85714,
Albania,ALB,11/1/2020,288.14286,
Albania,ALB,11/2/2020,292.14286,
Albania,ALB,11/3/2020,296.85714,
Albania,ALB,11/4/2020,310.71429,
Albania,ALB,11/5/2020,322.85714,
Albania,ALB,11/6/2020,343.71429,
Albania,ALB,11/7/2020,368,
Albania,ALB,11/8/2020,404.28571,
Albania,ALB,11/9/2020,429.14286,
Albania,ALB,11/10/2020,458.28571,
Albania,ALB,11/11/2020,484.28571,
Albania,ALB,11/12/2020,500.14286,
Algeria,DZA,1/2/2020,0,
Algeria,DZA,1/3/2020,0,
Algeria,DZA,1/4/2020,0,
Algeria,DZA,1/5/2020,0,
Algeria,DZA,1/6/2020,0,
Algeria,DZA,1/7/2020,0,
Algeria,DZA,1/8/2020,0,
Algeria,DZA,1/9/2020,0,
Algeria,DZA,1/10/2020,0,
Algeria,DZA,1/11/2020,0,
Algeria,DZA,1/12/2020,0,
Algeria,DZA,1/13/2020,0,
Algeria,DZA,1/14/2020,0,
Algeria,DZA,1/15/2020,0,
Algeria,DZA,1/16/2020,0,
Algeria,DZA,1/17/2020,0,
Algeria,DZA,1/18/2020,0,
Algeria,DZA,1/19/2020,0,
Algeria,DZA,1/20/2020,0,
Algeria,DZA,1/21/2020,0,
Algeria,DZA,1/22/2020,0,
Algeria,DZA,1/23/2020,0,
Algeria,DZA,1/24/2020,0,
Algeria,DZA,1/25/2020,0,
Algeria,DZA,1/26/2020,0,
Algeria,DZA,1/27/2020,0,
Algeria,DZA,1/28/2020,0,
Algeria,DZA,1/29/2020,0,
Algeria,DZA,1/30/2020,0,
Algeria,DZA,1/31/2020,0,
Algeria,DZA,2/1/2020,0,
Algeria,DZA,2/2/2020,0,
Algeria,DZA,2/3/2020,0,
Algeria,DZA,2/4/2020,0,
Algeria,DZA,2/5/2020,0,
Algeria,DZA,2/6/2020,0,
Algeria,DZA,2/7/2020,0,
Algeria,DZA,2/8/2020,0,
Algeria,DZA,2/9/2020,0,
Algeria,DZA,2/10/2020,0,
Algeria,DZA,2/11/2020,0,
Algeria,DZA,2/12/2020,0,
Algeria,DZA,2/13/2020,0,
Algeria,DZA,2/14/2020,0,
Algeria,DZA,2/15/2020,0,
Algeria,DZA,2/16/2020,0,
Algeria,DZA,2/17/2020,0,
Algeria,DZA,2/18/2020,0,
Algeria,DZA,2/19/2020,0,
Algeria,DZA,2/20/2020,0,
Algeria,DZA,2/21/2020,0,
Algeria,DZA,2/22/2020,0,
Algeria,DZA,2/23/2020,0,
Algeria,DZA,2/24/2020,0,
Algeria,DZA,2/25/2020,0,
Algeria,DZA,2/26/2020,0.14286,
Algeria,DZA,2/27/2020,0.14286,
Algeria,DZA,2/28/2020,0.14286,
Algeria,DZA,2/29/2020,0.14286,
Algeria,DZA,3/1/2020,0.42857,
Algeria,DZA,3/2/2020,0.42857,
Algeria,DZA,3/3/2020,0.5,
Algeria,DZA,3/4/2020,0.66667,
Algeria,DZA,3/5/2020,1.83333,
Algeria,DZA,3/6/2020,2.66667,
Algeria,DZA,3/7/2020,3.2,
Algeria,DZA,3/8/2020,3.5,
Algeria,DZA,3/9/2020,4.25,
Algeria,DZA,3/10/2020,4.25,
Algeria,DZA,3/11/2020,5,
Algeria,DZA,3/12/2020,2.66667,
Algeria,DZA,3/13/2020,2.66667,
Algeria,DZA,3/14/2020,2.25,
Algeria,DZA,3/15/2020,4,
Algeria,DZA,3/16/2020,5.6,
Algeria,DZA,3/17/2020,6.33333,
Algeria,DZA,3/18/2020,5.71429,
Algeria,DZA,3/19/2020,7.42857,
Algeria,DZA,3/20/2020,9.28571,
Algeria,DZA,3/21/2020,10.85714,
Algeria,DZA,3/22/2020,14.57143,
Algeria,DZA,3/23/2020,21.85714,
Algeria,DZA,3/24/2020,24.57143,
Algeria,DZA,3/25/2020,29.14286,
Algeria,DZA,3/26/2020,32.85714,
Algeria,DZA,3/27/2020,39.57143,
Algeria,DZA,3/28/2020,43.85714,
Algeria,DZA,3/29/2020,45,
Algeria,DZA,3/30/2020,44.28571,
Algeria,DZA,3/31/2020,50.57143,
Algeria,DZA,4/1/2020,64.57143,
Algeria,DZA,4/2/2020,77.85714,
Algeria,DZA,4/3/2020,88.42857,
Algeria,DZA,4/4/2020,108.85714,
Algeria,DZA,4/5/2020,113.85714,
Algeria,DZA,4/6/2020,115.57143,
Algeria,DZA,4/7/2020,119.85714,
Algeria,DZA,4/8/2020,107.42857,
Algeria,DZA,4/9/2020,103.57143,
Algeria,DZA,4/10/2020,97.14286,
Algeria,DZA,4/11/2020,84.28571,
Algeria,DZA,4/12/2020,82,
Algeria,DZA,4/13/2020,84.85714,
Algeria,DZA,4/14/2020,80,
Algeria,DZA,4/15/2020,86,
Algeria,DZA,4/16/2020,84,
Algeria,DZA,4/17/2020,86,
Algeria,DZA,4/18/2020,93.85714,
Algeria,DZA,4/19/2020,101.42857,
Algeria,DZA,4/20/2020,102.14286,
Algeria,DZA,4/21/2020,105,
Algeria,DZA,4/22/2020,105.85714,
Algeria,DZA,4/23/2020,107.14286,
Algeria,DZA,4/24/2020,105.57143,
Algeria,DZA,4/25/2020,101.28571,
Algeria,DZA,4/26/2020,103,
Algeria,DZA,4/27/2020,107.57143,
Algeria,DZA,4/28/2020,114.14286,
Algeria,DZA,4/29/2020,119.71429,
Algeria,DZA,4/30/2020,134,
Algeria,DZA,5/1/2020,142.71429,
Algeria,DZA,5/2/2020,146.71429,
Algeria,DZA,5/3/2020,148.42857,
Algeria,DZA,5/4/2020,156,
Algeria,DZA,5/5/2020,161.57143,
Algeria,DZA,5/6/2020,169.85714,
Algeria,DZA,5/7/2020,164.14286,
Algeria,DZA,5/8/2020,168,
Algeria,DZA,5/9/2020,173.57143,
Algeria,DZA,5/10/2020,180.42857,
Algeria,DZA,5/11/2020,178.42857,
Algeria,DZA,5/12/2020,177.57143,
Algeria,DZA,5/13/2020,175.57143,
Algeria,DZA,5/14/2020,179.42857,
Algeria,DZA,5/15/2020,180,
Algeria,DZA,5/16/2020,180,
Algeria,DZA,5/17/2020,180.42857,
Algeria,DZA,5/18/2020,185.14286,
Algeria,DZA,5/19/2020,187.14286,
Algeria,DZA,5/20/2020,187.14286,
Algeria,DZA,5/21/2020,184.14286,
Algeria,DZA,5/22/2020,183.71429,
Algeria,DZA,5/23/2020,184.14286,
Algeria,DZA,5/24/2020,184.57143,
Algeria,DZA,5/25/2020,183.85714,
Algeria,DZA,5/26/2020,186,
Algeria,DZA,5/27/2020,188.57143,
Algeria,DZA,5/28/2020,187.85714,
Algeria,DZA,5/29/2020,181.28571,
Algeria,DZA,5/30/2020,173.71429,
Algeria,DZA,5/31/2020,164.85714,
Algeria,DZA,6/1/2020,155.42857,
Algeria,DZA,6/2/2020,144.28571,
Algeria,DZA,6/3/2020,132.71429,
Algeria,DZA,6/4/2020,109.85714,
Algeria,DZA,6/5/2020,119.14286,
Algeria,DZA,6/6/2020,114.42857,
Algeria,DZA,6/7/2020,111.85714,
Algeria,DZA,6/8/2020,108.57143,
Algeria,DZA,6/9/2020,107.42857,
Algeria,DZA,6/10/2020,108,
Algeria,DZA,6/11/2020,122.57143,
Algeria,DZA,6/12/2020,108.28571,
Algeria,DZA,6/13/2020,109,
Algeria,DZA,6/14/2020,108.57143,
Algeria,DZA,6/15/2020,109.28571,
Algeria,DZA,6/16/2020,109.42857,
Algeria,DZA,6/17/2020,109.28571,
Algeria,DZA,6/18/2020,112,
Algeria,DZA,6/19/2020,113.71429,
Algeria,DZA,6/20/2020,115.14286,
Algeria,DZA,6/21/2020,117.28571,
Algeria,DZA,6/22/2020,121.71429,
Algeria,DZA,6/23/2020,127,
Algeria,DZA,6/24/2020,132.71429,
Algeria,DZA,6/25/2020,140,
Algeria,DZA,6/26/2020,151.42857,
Algeria,DZA,6/27/2020,168.71429,
Algeria,DZA,6/28/2020,191,
Algeria,DZA,6/29/2020,214.57143,
Algeria,DZA,6/30/2020,235.85714,
Algeria,DZA,7/1/2020,261.57143,
Algeria,DZA,7/2/2020,289.14286,
Algeria,DZA,7/3/2020,316,
Algeria,DZA,7/4/2020,340.71429,
Algeria,DZA,7/5/2020,361.71429,
Algeria,DZA,7/6/2020,381.14286,
Algeria,DZA,7/7/2020,404.71429,
Algeria,DZA,7/8/2020,424.57143,
Algeria,DZA,7/9/2020,439.42857,
Algeria,DZA,7/10/2020,450.14286,
Algeria,DZA,7/11/2020,453.14286,
Algeria,DZA,7/12/2020,458.85714,
Algeria,DZA,7/13/2020,464.85714,
Algeria,DZA,7/14/2020,469.28571,
Algeria,DZA,7/15/2020,476.71429,
Algeria,DZA,7/16/2020,488.85714,
Algeria,DZA,7/17/2020,506.71429,
Algeria,DZA,7/18/2020,529.42857,
Algeria,DZA,7/19/2020,548.14286,
Algeria,DZA,7/20/2020,555.57143,
Algeria,DZA,7/21/2020,571.71429,
Algeria,DZA,7/22/2020,580.28571,
Algeria,DZA,7/23/2020,586,
Algeria,DZA,7/24/2020,589.85714,
Algeria,DZA,7/25/2020,601.57143,
Algeria,DZA,7/26/2020,602.14286,
Algeria,DZA,7/27/2020,610.42857,
Algeria,DZA,7/28/2020,611.71429,
Algeria,DZA,7/29/2020,619.57143,
Algeria,DZA,7/30/2020,622.42857,
Algeria,DZA,7/31/2020,621,
Algeria,DZA,8/1/2020,605,
Algeria,DZA,8/2/2020,598,
Algeria,DZA,8/3/2020,586.85714,
Algeria,DZA,8/4/2020,571.28571,
Algeria,DZA,8/5/2020,555.57143,
Algeria,DZA,8/6/2020,546.57143,
Algeria,DZA,8/7/2020,542.14286,
Algeria,DZA,8/8/2020,537.28571,
Algeria,DZA,8/9/2020,534.71429,
Algeria,DZA,8/10/2020,535.57143,
Algeria,DZA,8/11/2020,534.28571,
Algeria,DZA,8/12/2020,528.57143,
Algeria,DZA,8/13/2020,520.57143,
Algeria,DZA,8/14/2020,508.71429,
Algeria,DZA,8/15/2020,501.28571,
Algeria,DZA,8/16/2020,491.42857,
Algeria,DZA,8/17/2020,481.28571,
Algeria,DZA,8/18/2020,473.28571,
Algeria,DZA,8/19/2020,462.85714,
Algeria,DZA,8/20/2020,449.71429,
Algeria,DZA,8/21/2020,438.71429,
Algeria,DZA,8/22/2020,429,
Algeria,DZA,8/23/2020,419.28571,
Algeria,DZA,8/24/2020,411,
Algeria,DZA,8/25/2020,404.71429,
Algeria,DZA,8/26/2020,397.71429,
Algeria,DZA,8/27/2020,396,
Algeria,DZA,8/28/2020,394,
Algeria,DZA,8/29/2020,390.85714,
Algeria,DZA,8/30/2020,387.71429,
Algeria,DZA,8/31/2020,383.71429,
Algeria,DZA,9/1/2020,376.57143,
Algeria,DZA,9/2/2020,372.14286,
Algeria,DZA,9/3/2020,362.71429,
Algeria,DZA,9/4/2020,350.42857,
Algeria,DZA,9/5/2020,338.57143,
Algeria,DZA,9/6/2020,327,
Algeria,DZA,9/7/2020,316.85714,
Algeria,DZA,9/8/2020,308.42857,
Algeria,DZA,9/9/2020,300.71429,
Algeria,DZA,9/10/2020,294,
Algeria,DZA,9/11/2020,288.42857,
Algeria,DZA,9/12/2020,282.71429,
Algeria,DZA,9/13/2020,276.57143,
Algeria,DZA,9/14/2020,270,
Algeria,DZA,9/15/2020,263.28571,
Algeria,DZA,9/16/2020,256.57143,
Algeria,DZA,9/17/2020,250,
Algeria,DZA,9/18/2020,243.71429,
Algeria,DZA,9/19/2020,237.28571,
Algeria,DZA,9/20/2020,230.85714,
Algeria,DZA,9/21/2020,224.57143,
Algeria,DZA,9/22/2020,218.14286,
Algeria,DZA,9/23/2020,211.42857,
Algeria,DZA,9/24/2020,204.85714,
Algeria,DZA,9/25/2020,197.85714,
Algeria,DZA,9/26/2020,191.57143,
Algeria,DZA,9/27/2020,184.42857,
Algeria,DZA,9/28/2020,177.28571,
Algeria,DZA,9/29/2020,170,
Algeria,DZA,9/30/2020,164.85714,
Algeria,DZA,10/1/2020,161.42857,
Algeria,DZA,10/2/2020,158.71429,
Algeria,DZA,10/3/2020,156.14286,
Algeria,DZA,10/4/2020,154.42857,
Algeria,DZA,10/5/2020,152.71429,
Algeria,DZA,10/6/2020,151,
Algeria,DZA,10/7/2020,147.28571,
Algeria,DZA,10/8/2020,141.42857,
Algeria,DZA,10/9/2020,138.28571,
Algeria,DZA,10/10/2020,136.71429,
Algeria,DZA,10/11/2020,135,
Algeria,DZA,10/12/2020,133.71429,
Algeria,DZA,10/13/2020,136.42857,
Algeria,DZA,10/14/2020,142.85714,
Algeria,DZA,10/15/2020,152,
Algeria,DZA,10/16/2020,159.85714,
Algeria,DZA,10/17/2020,169.14286,
Algeria,DZA,10/18/2020,180.42857,
Algeria,DZA,10/19/2020,190,
Algeria,DZA,10/20/2020,198.71429,
Algeria,DZA,10/21/2020,205.71429,
Algeria,DZA,10/22/2020,215.28571,
Algeria,DZA,10/23/2020,225.71429,
Algeria,DZA,10/24/2020,234.57143,
Algeria,DZA,10/25/2020,239.57143,
Algeria,DZA,10/26/2020,248.71429,
Algeria,DZA,10/27/2020,257.57143,
Algeria,DZA,10/28/2020,266.71429,
Algeria,DZA,10/29/2020,276.42857,
Algeria,DZA,10/30/2020,282.14286,
Algeria,DZA,10/31/2020,288.71429,
Algeria,DZA,11/1/2020,294.57143,
Algeria,DZA,11/2/2020,304.14286,
Algeria,DZA,11/3/2020,307.85714,
Algeria,DZA,11/4/2020,324.71429,
Algeria,DZA,11/5/2020,357.28571,
Algeria,DZA,11/6/2020,405.28571,
Algeria,DZA,11/7/2020,449.85714,
Algeria,DZA,11/8/2020,491.28571,
Algeria,DZA,11/9/2020,539.85714,
Algeria,DZA,11/10/2020,588.42857,
Algeria,DZA,11/11/2020,638.14286,
Algeria,DZA,11/12/2020,675.71429,
Andorra,AND,3/17/2020,4.33333,
Andorra,AND,3/18/2020,3.25,
Andorra,AND,3/19/2020,10.4,
Andorra,AND,3/20/2020,12.33333,
Andorra,AND,3/21/2020,12.16667,
Andorra,AND,3/22/2020,12.28571,
Andorra,AND,3/23/2020,15.42857,
Andorra,AND,3/24/2020,17,
Andorra,AND,3/25/2020,21.42857,
Andorra,AND,3/26/2020,19.28571,
Andorra,AND,3/27/2020,21.28571,
Andorra,AND,3/28/2020,27.42857,
Andorra,AND,3/29/2020,31.42857,
Andorra,AND,3/30/2020,31.57143,
Andorra,AND,3/31/2020,33.85714,
Andorra,AND,4/1/2020,30.28571,
Andorra,AND,4/2/2020,28.85714,
Andorra,AND,4/3/2020,29.14286,
Andorra,AND,4/4/2020,24.57143,
Andorra,AND,4/5/2020,22.57143,
Andorra,AND,4/6/2020,23.85714,
Andorra,AND,4/7/2020,22.28571,
Andorra,AND,4/8/2020,24.14286,
Andorra,AND,4/9/2020,24.85714,
Andorra,AND,4/10/2020,22.14286,
Andorra,AND,4/11/2020,23.14286,
Andorra,AND,4/12/2020,22.28571,
Andorra,AND,4/13/2020,19.57143,
Andorra,AND,4/14/2020,17.14286,
Andorra,AND,4/15/2020,16.28571,
Andorra,AND,4/16/2020,15.57143,
Andorra,AND,4/17/2020,14.14286,
Andorra,AND,4/18/2020,13.57143,
Andorra,AND,4/19/2020,11.71429,
Andorra,AND,4/20/2020,10.71429,
Andorra,AND,4/21/2020,10.14286,
Andorra,AND,4/22/2020,8.28571,
Andorra,AND,4/23/2020,7.14286,
Andorra,AND,4/24/2020,6,
Andorra,AND,4/25/2020,5,
Andorra,AND,4/26/2020,4.14286,
Andorra,AND,4/27/2020,3.85714,
Andorra,AND,4/28/2020,3.71429,
Andorra,AND,4/29/2020,3.71429,
Andorra,AND,4/30/2020,2.85714,
Andorra,AND,5/1/2020,3,
Andorra,AND,5/2/2020,2.14286,
Andorra,AND,5/3/2020,2,
Andorra,AND,5/4/2020,1.14286,
Andorra,AND,5/5/2020,1,
Andorra,AND,5/6/2020,1.14286,
Andorra,AND,5/7/2020,1.14286,
Andorra,AND,5/8/2020,1,
Andorra,AND,5/9/2020,0.85714,
Andorra,AND,5/10/2020,1,
Andorra,AND,5/11/2020,1,
Andorra,AND,5/12/2020,0.85714,
Andorra,AND,5/13/2020,1,
Andorra,AND,5/14/2020,1.28571,
Andorra,AND,5/15/2020,1.28571,
Andorra,AND,5/16/2020,1.28571,
Andorra,AND,5/17/2020,1,
Andorra,AND,5/18/2020,0.85714,
Andorra,AND,5/19/2020,0.71429,
Andorra,AND,5/20/2020,0.42857,
Andorra,AND,5/21/2020,0.28571,
Andorra,AND,5/22/2020,0.14286,
Andorra,AND,5/23/2020,0.14286,
Andorra,AND,5/24/2020,0.14286,
Andorra,AND,5/25/2020,0.28571,
Andorra,AND,5/26/2020,0.28571,
Andorra,AND,5/27/2020,0.28571,
Andorra,AND,5/28/2020,0.14286,
Andorra,AND,5/29/2020,0.14286,
Andorra,AND,5/30/2020,0.28571,
Andorra,AND,5/31/2020,0.28571,
Andorra,AND,6/1/2020,0.14286,
Andorra,AND,6/2/2020,0.28571,
Andorra,AND,6/3/2020,11.57143,
Andorra,AND,6/4/2020,12.57143,
Andorra,AND,6/5/2020,12.71429,
Andorra,AND,6/6/2020,12.57143,
Andorra,AND,6/7/2020,12.57143,
Andorra,AND,6/8/2020,12.57143,
Andorra,AND,6/9/2020,12.42857,
Andorra,AND,6/10/2020,1.14286,
Andorra,AND,6/11/2020,0.14286,
Andorra,AND,6/12/2020,0,
Andorra,AND,6/13/2020,0.14286,
Andorra,AND,6/14/2020,0.14286,
Andorra,AND,6/15/2020,0.14286,
Andorra,AND,6/16/2020,0.14286,
Andorra,AND,6/17/2020,0.28571,
Andorra,AND,6/18/2020,0.28571,
Andorra,AND,6/19/2020,0.42857,
Andorra,AND,6/20/2020,0.28571,
Andorra,AND,6/21/2020,0.28571,
Andorra,AND,6/22/2020,0.28571,
Andorra,AND,6/23/2020,0.28571,
Andorra,AND,6/24/2020,0.14286,
Andorra,AND,6/25/2020,0.14286,
Andorra,AND,6/26/2020,0,
Andorra,AND,6/27/2020,0,
Andorra,AND,6/28/2020,0,
Andorra,AND,6/29/2020,0,
Andorra,AND,6/30/2020,0,
Andorra,AND,7/1/2020,0,
Andorra,AND,7/2/2020,0,
Andorra,AND,7/3/2020,0,
Andorra,AND,7/4/2020,0,
Andorra,AND,7/5/2020,0,
Andorra,AND,7/6/2020,0,
Andorra,AND,7/7/2020,0,
Andorra,AND,7/8/2020,0,
Andorra,AND,7/9/2020,0,
Andorra,AND,7/10/2020,0,
Andorra,AND,7/11/2020,0,
Andorra,AND,7/12/2020,0,
Andorra,AND,7/13/2020,0,
Andorra,AND,7/14/2020,0.42857,
Andorra,AND,7/15/2020,0.85714,
Andorra,AND,7/16/2020,1,
Andorra,AND,7/17/2020,3.14286,
Andorra,AND,7/18/2020,3.57143,
Andorra,AND,7/19/2020,3.57143,
Andorra,AND,7/20/2020,3.57143,
Andorra,AND,7/21/2020,3.71429,
Andorra,AND,7/22/2020,3.28571,
Andorra,AND,7/23/2020,3.85714,
Andorra,AND,7/24/2020,1.71429,
Andorra,AND,7/25/2020,1.28571,
Andorra,AND,7/26/2020,2.42857,
Andorra,AND,7/27/2020,2.42857,
Andorra,AND,7/28/2020,3.28571,
Andorra,AND,7/29/2020,3.28571,
Andorra,AND,7/30/2020,4.14286,
Andorra,AND,7/31/2020,4.71429,
Andorra,AND,8/1/2020,5.14286,
Andorra,AND,8/2/2020,4,
Andorra,AND,8/3/2020,4,
Andorra,AND,8/4/2020,4.28571,
Andorra,AND,8/5/2020,4.57143,
Andorra,AND,8/6/2020,3,
Andorra,AND,8/7/2020,3.14286,
